k,type,score,label
4,Kmeans,0.55378,0
4,Kmeans,0.373643,1
4,Kmeans,0.341619,2
4,Kmeans,0.458171,0
4,Kmeans,0.37727,2
4,Kmeans,0.134847,1
4,Kmeans,0.376724,0
4,Kmeans,0.038225,2
4,Kmeans,0.581721,0
4,Kmeans,0.606658,0
4,Kmeans,0.412871,2
4,Kmeans,0.504514,0
4,Kmeans,0.541824,0
4,Kmeans,0.531244,0
4,Kmeans,-0.022667,1
4,Kmeans,0.504372,0
4,Kmeans,-0.144955,1
4,Kmeans,0.334715,1
4,Kmeans,0.56544,0
4,Kmeans,0.066189,1
4,Kmeans,0.458696,0
4,Kmeans,-0.05718,1
4,Kmeans,0.628388,0
4,Kmeans,0.100129,2
4,Kmeans,0.603501,0
4,Kmeans,0.21813,0
4,Kmeans,0.5768,0
4,Kmeans,0.576122,0
4,Kmeans,0.139757,1
4,Kmeans,0.566555,0
4,Kmeans,0.368905,1
4,Kmeans,0.619676,0
4,Kmeans,0.24971,1
4,Kmeans,0.501537,0
4,Kmeans,0.473915,1
4,Kmeans,0.145571,1
4,Kmeans,0.112569,1
4,Kmeans,0.466519,0
4,Kmeans,0.350694,1
4,Kmeans,0.524418,0
4,Kmeans,-0.10385,1
4,Kmeans,0.26613,0
4,Kmeans,0.577185,0
4,Kmeans,0.33496,1
4,Kmeans,0.389252,1
4,Kmeans,0.389874,3
4,Kmeans,0.603473,0
4,Kmeans,0.639631,0
4,Kmeans,0.621297,0
4,Kmeans,0.205228,0
4,Kmeans,0.407073,0
4,Kmeans,0.234795,1
4,Kmeans,0.200531,1
4,Kmeans,0.346501,0
4,Kmeans,0.599008,0
4,Kmeans,0.43403,1
4,Kmeans,0.07946,1
4,Kmeans,0.551459,0
4,Kmeans,0.38216,0
4,Kmeans,0.257722,0
4,Kmeans,0.496892,0
4,Kmeans,0.574169,0
4,Kmeans,0.564424,0
4,Kmeans,0.563018,0
4,Kmeans,0.368647,1
4,Kmeans,0.159444,1
4,Kmeans,0.37405,0
4,Kmeans,0.529994,0
4,Kmeans,0.661191,3
4,Kmeans,0.63044,0
4,Kmeans,0.497155,0
4,Kmeans,0.272128,1
4,Kmeans,0.489387,0
4,Kmeans,0.336527,1
4,Kmeans,0.527377,0
4,Kmeans,0.356766,1
4,Kmeans,0.017424,1
4,Kmeans,0.456568,0
4,Kmeans,0.56198,0
4,Kmeans,0.597128,0
4,Kmeans,0.204038,1
4,Kmeans,0.637704,0
4,Kmeans,0.491602,0
4,Kmeans,0.617422,0
4,Kmeans,0.502792,0
4,Kmeans,0.306068,0
4,Kmeans,-0.017887,2
4,Kmeans,0.402761,0
4,Kmeans,0.219432,0
4,Kmeans,0.309289,2
4,Kmeans,0.365059,1
4,Kmeans,0.166518,2
4,Kmeans,0.108822,1
4,Kmeans,0.015681,1
4,Kmeans,0.371783,1
4,Kmeans,0.604596,0
4,Kmeans,0.581946,0
4,Kmeans,0.37394,1
4,Kmeans,0.606599,0
4,Kmeans,0.585344,0
4,Kmeans,0.346256,0
4,Kmeans,0.583423,0
4,Kmeans,0.220661,0
4,Kmeans,0.493497,0
4,Kmeans,0.305677,1
4,Kmeans,0.380794,1
4,Kmeans,0.089417,1
4,Kmeans,0.304347,1
4,Kmeans,0.516281,0
4,Kmeans,0.585124,0
4,Kmeans,0.571558,0
4,Kmeans,0.071256,1
4,Kmeans,0.370911,1
4,Kmeans,0.481913,0
4,Kmeans,0.613533,0
4,Kmeans,0.112303,1
4,Kmeans,0.498138,0
4,Kmeans,0.569592,0
4,Kmeans,0.185339,1
4,Kmeans,0.290838,1
4,Kmeans,0.137348,0
4,Kmeans,0.324635,0
4,Kmeans,0.534997,0
4,Kmeans,0.427692,2
4,Kmeans,0.532216,0
4,Kmeans,0.107036,1
4,Kmeans,0.67215,3
4,Kmeans,0.501014,0
4,Kmeans,0.61762,0
4,Kmeans,0.048996,1
4,Kmeans,0.634331,0
4,Kmeans,0.334747,1
4,Kmeans,0.260656,1
4,Kmeans,0.432969,0
4,Kmeans,0.298566,1
4,Kmeans,0.522615,3
4,Kmeans,0.507781,0
4,Kmeans,0.569502,0
4,Kmeans,0.052895,1
4,Kmeans,0.455766,0
4,Kmeans,0.374629,1
4,Kmeans,0.365972,1
4,Kmeans,0.145448,1
4,Kmeans,0.245548,1
4,Kmeans,0.565763,0
4,Kmeans,0.576726,0
4,Kmeans,0.591084,0
4,Kmeans,0.561984,0
4,Kmeans,0.098956,1
4,Kmeans,0.088986,3
4,Kmeans,0.511781,0
4,Kmeans,0.413986,1
4,Kmeans,0.307616,1
4,Kmeans,0.610251,0
4,Kmeans,0.614602,0
4,Kmeans,0.638281,0
4,Kmeans,0.388858,0
4,Kmeans,0.036112,1
4,Kmeans,0.560202,0
4,Kmeans,0.557626,0
4,Kmeans,0.63791,0
4,Kmeans,0.239325,1
4,Kmeans,-0.05268,1
4,Kmeans,0.008963,1
4,Kmeans,0.042842,1
4,Kmeans,0.297299,2
4,Kmeans,0.420315,0
4,Kmeans,0.570902,0
4,Kmeans,0.594258,0
4,Kmeans,-0.070689,1
4,Kmeans,0.192522,1
4,Kmeans,0.513029,0
4,Kmeans,0.147069,1
4,Kmeans,0.259889,0
4,Kmeans,-0.06231,1
4,Kmeans,0.443612,1
4,Kmeans,0.549461,0
4,Kmeans,0.259794,0
4,Kmeans,0.395581,1
4,Kmeans,0.594201,0
4,Kmeans,0.594868,0
4,Kmeans,0.178043,1
4,Kmeans,0.116095,1
4,Kmeans,0.329386,1
4,Kmeans,0.185851,1
4,Kmeans,0.584239,0
4,Kmeans,0.4484,0
4,Kmeans,-0.065338,1
4,Kmeans,0.139585,1
4,Kmeans,0.038199,0
4,Kmeans,0.680231,3
4,Kmeans,-0.072534,1
4,Kmeans,0.123402,1
4,Kmeans,0.072575,2
4,Kmeans,0.360755,0
4,Kmeans,0.59885,0
4,Kmeans,0.6128,0
4,Kmeans,0.491052,0
4,Kmeans,0.318517,1
4,Kmeans,0.542605,0
4,Kmeans,0.474493,0
4,Kmeans,0.433236,0
4,Kmeans,0.49377,0
4,Kmeans,0.567421,0
4,Kmeans,0.221043,1
4,Kmeans,0.504932,0
4,Kmeans,0.203849,0
4,Kmeans,0.304656,1
4,Kmeans,0.377438,3
4,Kmeans,0.39447,0
4,Kmeans,0.614269,3
4,Kmeans,0.344335,1
4,Kmeans,0.61131,0
4,Kmeans,0.607402,0
4,Kmeans,0.085323,2
4,Kmeans,0.622162,0
4,Kmeans,0.380456,1
4,Kmeans,0.590441,0
4,Kmeans,0.165036,1
4,Kmeans,0.345256,1
4,Kmeans,0.511218,0
4,Kmeans,0.217018,1
4,Kmeans,0.376854,0
4,Kmeans,0.561172,0
4,Kmeans,0.227453,1
4,Kmeans,0.152617,1
4,Kmeans,0.421035,0
4,Kmeans,0.296186,1
4,Kmeans,0.54826,0
4,Kmeans,0.337505,1
4,Kmeans,-0.075383,1
4,Kmeans,0.567725,0
4,Kmeans,-0.003494,1
4,Kmeans,0.518851,0
4,Kmeans,0.541113,0
4,Kmeans,0.530682,0
4,Kmeans,0.194768,1
4,Kmeans,0.192251,1
4,Kmeans,0.587655,0
4,Kmeans,0.424327,1
4,Kmeans,0.484865,0
4,Kmeans,0.10716,1
4,Kmeans,0.583636,0
4,Kmeans,0.214198,0
4,Kmeans,0.243036,2
4,Kmeans,0.291832,1
4,Kmeans,0.540405,0
4,Kmeans,0.579524,0
4,Kmeans,0.432022,1
4,Kmeans,0.535246,0
4,Kmeans,0.117867,2
4,Kmeans,0.59177,0
4,Kmeans,0.567231,0
4,Kmeans,0.585019,0
4,Kmeans,0.572855,0
4,Kmeans,0.256374,1
4,Kmeans,0.569344,0
4,Kmeans,0.569916,0
4,Kmeans,0.037566,2
4,Kmeans,-0.053562,1
4,Kmeans,0.519687,0
4,Kmeans,0.236359,1
4,Kmeans,0.176489,0
4,Kmeans,0.232129,1
4,Kmeans,0.459438,0
4,Kmeans,0.328688,0
4,Kmeans,0.17969,0
4,Kmeans,0.361231,1
4,Kmeans,0.186016,0
4,Kmeans,0.600872,0
4,Kmeans,0.262804,1
4,Kmeans,0.087815,1
4,Kmeans,0.423433,1
4,Kmeans,0.60152,0
4,Kmeans,0.349225,1
4,Kmeans,0.583349,0
4,Kmeans,0.453926,0
4,Kmeans,0.541934,0
4,Kmeans,0.368249,2
4,Kmeans,0.631509,0
4,Kmeans,-0.111306,1
4,Kmeans,0.387666,0
4,Kmeans,0.495524,0
4,Kmeans,0.50452,0
4,Kmeans,0.309014,1
4,Kmeans,0.550544,0
4,Kmeans,0.171037,1
4,Kmeans,0.173834,1
4,Kmeans,0.481168,0
4,Kmeans,0.465011,1
4,Kmeans,0.59483,0
4,Kmeans,0.510035,0
4,Kmeans,0.635356,0
4,Kmeans,0.504051,0
4,Kmeans,0.597423,0
4,Kmeans,0.569835,0
4,Kmeans,0.383822,0
4,Kmeans,0.336987,1
4,Kmeans,0.366606,1
4,Kmeans,0.514749,0
4,Kmeans,0.607357,0
4,Kmeans,0.321128,1
4,Kmeans,0.491382,0
4,Kmeans,0.603854,0
4,Kmeans,0.439214,0
4,Kmeans,0.202982,1
4,Kmeans,0.600558,0
4,Kmeans,0.285901,0
4,Kmeans,0.183119,1
4,Kmeans,0.549887,0
4,Kmeans,0.304397,2
4,Kmeans,0.110239,1
4,Kmeans,0.559473,0
4,Kmeans,0.684523,3
4,Kmeans,0.617477,0
4,Kmeans,0.457685,1
4,Kmeans,0.565272,0
4,Kmeans,0.594331,0
4,Kmeans,0.335266,2
4,Kmeans,0.504587,0
4,Kmeans,0.647177,0
4,Kmeans,0.197698,0
4,Kmeans,0.102182,1
4,Kmeans,0.238376,1
4,Kmeans,0.592287,0
4,Kmeans,0.240831,0
4,Kmeans,0.321354,1
4,Kmeans,0.592844,0
4,Kmeans,0.296737,1
4,Kmeans,0.404675,0
4,Kmeans,0.239066,1
4,Kmeans,0.635743,0
4,Kmeans,0.100354,1
4,Kmeans,0.270662,1
4,Kmeans,0.582398,0
4,Kmeans,0.537008,0
4,Kmeans,0.571228,0
4,Kmeans,0.155063,1
4,Kmeans,0.395975,2
4,Kmeans,0.610408,0
4,Kmeans,0.226777,1
4,Kmeans,0.350817,0
4,Kmeans,0.593261,0
4,Kmeans,0.58253,0
4,Kmeans,0.48746,0
4,Kmeans,0.165665,1
4,Kmeans,0.559103,0
4,Kmeans,0.356425,1
4,Kmeans,0.642291,0
4,Kmeans,0.46262,0
4,Kmeans,0.502489,0
4,Kmeans,0.441944,0
4,Kmeans,0.483954,0
4,Kmeans,0.054179,1
4,Kmeans,0.146904,1
4,Kmeans,0.494388,0
4,Kmeans,0.342524,1
4,Kmeans,0.599823,0
4,Kmeans,0.503872,0
4,Kmeans,0.08474,1
4,Kmeans,0.582457,0
4,Kmeans,0.145422,1
4,Kmeans,0.526832,0
4,Kmeans,0.298153,1
4,Kmeans,0.388704,1
4,Kmeans,0.285074,1
4,Kmeans,0.628565,0
4,Kmeans,0.50957,0
4,Kmeans,0.61802,0
4,Kmeans,0.370937,0
4,Kmeans,0.594623,0
4,Kmeans,0.396963,0
4,Kmeans,0.261114,0
4,Kmeans,0.055222,1
4,Kmeans,0.397532,1
4,Kmeans,0.350374,1
4,Kmeans,0.695956,3
4,Kmeans,0.624052,0
4,Kmeans,0.126185,1
4,Kmeans,0.313687,1
4,Kmeans,0.565094,0
4,Kmeans,0.563083,0
4,Kmeans,0.577216,0
4,Kmeans,0.585619,0
4,Kmeans,0.431019,1
4,Kmeans,0.533258,0
4,Kmeans,0.639347,0
4,Kmeans,0.478822,0
4,Kmeans,0.585724,0
4,Kmeans,0.635031,0
4,Kmeans,0.62391,0
4,Kmeans,0.384033,0
4,Kmeans,0.643746,0
4,Kmeans,0.139505,1
4,Kmeans,-0.023536,1
4,Kmeans,0.637116,0
4,Kmeans,0.254367,1
4,Kmeans,0.267253,1
4,Kmeans,0.153016,0
4,Kmeans,0.178668,1
4,Kmeans,0.59471,0
4,Kmeans,0.431916,1
4,Kmeans,0.414343,1
4,Kmeans,0.535929,0
4,Kmeans,0.500902,0
4,Kmeans,0.568051,0
4,Kmeans,0.511729,0
4,Kmeans,0.59458,0
4,Kmeans,0.492968,0
4,Kmeans,0.428261,0
4,Kmeans,0.43214,0
4,Kmeans,0.621754,3
4,Kmeans,0.600417,0
4,Kmeans,0.321907,1
4,Kmeans,0.536211,0
4,Kmeans,0.53715,0
4,Kmeans,0.578123,0
4,Kmeans,0.250455,0
4,Kmeans,0.590902,0
4,Kmeans,0.615867,0
4,Kmeans,0.360891,1
4,Kmeans,0.508072,0
4,Kmeans,0.403867,1
4,Kmeans,0.450323,1
4,Kmeans,0.593102,0
4,Kmeans,0.448251,1
4,Kmeans,0.399739,1
4,Kmeans,0.431417,1
4,Kmeans,0.241566,1
4,Kmeans,0.185173,0
4,Kmeans,0.420574,2
4,Kmeans,0.391359,1
4,Kmeans,0.364455,1
4,Kmeans,0.605044,0
4,Kmeans,0.41945,0
4,Kmeans,0.067847,1
4,Kmeans,0.563269,0
4,Kmeans,0.597873,0
4,Kmeans,0.399667,3
4,Kmeans,0.539009,0
4,Kmeans,0.597415,0
4,Kmeans,0.441333,0
4,Kmeans,0.348512,1
4,Kmeans,0.443194,0
4,Kmeans,0.603388,0
4,Kmeans,0.615952,0
4,Kmeans,0.654116,0
4,Kmeans,0.129836,1
4,Kmeans,0.49444,0
4,Kmeans,0.213262,1
4,Kmeans,0.189918,0
4,Kmeans,0.078159,1
4,Kmeans,0.313355,0
4,Kmeans,0.533264,0
4,Kmeans,0.542959,0
4,Kmeans,0.316973,1
4,Kmeans,0.48782,0
4,Kmeans,0.554063,0
4,Kmeans,0.376045,1
4,Kmeans,0.589705,0
4,Kmeans,0.568611,0
4,Kmeans,0.561876,0
4,Kmeans,0.29349,1
4,Kmeans,0.580542,0
4,Kmeans,0.26606,1
4,Kmeans,0.522991,0
4,Kmeans,0.173145,1
4,Kmeans,0.347429,1
4,Kmeans,0.632797,0
4,Kmeans,0.584982,0
4,Kmeans,0.572559,0
4,Kmeans,0.489062,0
4,Kmeans,0.137453,1
4,Kmeans,0.020448,1
4,Kmeans,0.594428,0
4,Kmeans,0.611138,0
4,Kmeans,0.275066,0
4,Kmeans,0.497775,0
4,Kmeans,0.614545,0
4,Kmeans,0.3197,2
4,Kmeans,0.458769,0
4,Kmeans,0.678341,3
4,Kmeans,0.608386,0
4,Kmeans,0.428126,0
4,Kmeans,0.516807,0
4,Kmeans,0.354126,0
4,Kmeans,0.16415,1
4,Kmeans,0.066228,1
4,Kmeans,0.188102,1
4,Kmeans,0.469929,3
4,Kmeans,0.353009,1
4,Kmeans,0.535569,0
4,Kmeans,0.323614,3
4,Kmeans,0.133172,1
4,Kmeans,0.064697,1
4,Kmeans,0.273058,0
4,Kmeans,0.59118,0
4,Kmeans,0.496929,0
4,Kmeans,0.477336,0
4,Kmeans,0.48068,0
4,Kmeans,0.545496,0
4,Kmeans,0.645819,3
4,Kmeans,0.049605,1
4,Kmeans,0.128865,1
4,Kmeans,0.583634,0
4,Kmeans,0.584534,0
4,Kmeans,0.146064,1
4,Kmeans,0.637398,0
4,Kmeans,0.525801,0
4,Kmeans,0.352421,1
4,Kmeans,0.558265,0
4,Kmeans,0.15981,1
4,Kmeans,0.356002,1
4,Kmeans,0.26586,0
4,Kmeans,0.386782,1
4,Kmeans,0.544345,0
4,Kmeans,-0.034044,2
4,Kmeans,0.43029,1
4,Kmeans,-0.073072,1
4,Kmeans,0.513855,0
4,Kmeans,0.244736,1
4,Kmeans,0.529665,0
4,Kmeans,0.594691,0
4,Kmeans,0.204675,1
4,Kmeans,-0.092532,1
4,Kmeans,0.608752,0
4,Kmeans,0.631679,0
4,Kmeans,0.59108,0
4,Kmeans,0.356652,1
4,Kmeans,0.315015,1
4,Kmeans,0.48914,0
4,Kmeans,0.312153,0
4,Kmeans,0.566876,0
4,Kmeans,0.425032,1
4,Kmeans,0.592019,0
4,Kmeans,0.593648,0
4,Kmeans,0.516888,0
4,Kmeans,0.239137,1
4,Kmeans,0.436523,0
4,Kmeans,0.525617,0
4,Kmeans,0.305917,1
4,Kmeans,0.176809,1
4,Kmeans,0.318596,1
4,Kmeans,0.376824,1
4,Kmeans,0.632327,0
4,Kmeans,0.529135,0
4,Kmeans,0.619765,0
4,Kmeans,0.587985,0
4,Kmeans,0.637403,3
4,Kmeans,0.32316,1
4,Kmeans,0.572369,0
4,Kmeans,0.409669,0
4,Kmeans,0.115773,1
4,Kmeans,0.644694,0
4,Kmeans,0.041415,1
4,Kmeans,0.328612,1
4,Kmeans,0.139447,1
4,Kmeans,0.580933,0
4,Kmeans,0.179839,1
4,Kmeans,0.137807,0
4,Kmeans,0.261871,1
4,Kmeans,0.480838,0
4,Kmeans,0.613821,0
4,Kmeans,0.213222,1
4,Kmeans,0.377806,2
4,Kmeans,0.561627,0
4,Kmeans,0.410762,1
4,Kmeans,0.288069,1
4,Kmeans,0.295995,1
4,Kmeans,0.549391,0
4,Kmeans,0.612464,0
4,Kmeans,0.651684,0
4,Kmeans,-0.005975,1
4,Kmeans,0.577812,0
4,Kmeans,0.168196,1
4,Kmeans,0.569119,0
4,Kmeans,0.625542,0
4,Kmeans,0.592686,0
4,Kmeans,0.269521,1
4,Kmeans,0.247003,1
4,Kmeans,0.317113,1
4,Kmeans,0.701188,3
4,Kmeans,0.430526,1
4,Kmeans,0.585423,0
4,Kmeans,0.135266,0
4,Kmeans,0.067006,2
4,Kmeans,0.586098,0
4,Kmeans,0.386412,1
4,Kmeans,0.207266,0
4,Kmeans,0.199993,0
4,Kmeans,0.438757,1
4,Kmeans,0.485146,0
4,Kmeans,-0.044249,1
4,Kmeans,0.611769,0
4,Kmeans,0.519862,0
4,Kmeans,0.594466,0
4,Kmeans,0.425215,1
4,Kmeans,0.374106,0
4,Kmeans,0.411649,1
4,Kmeans,0.629444,0
4,Kmeans,0.540209,0
4,Kmeans,0.110542,0
4,Kmeans,0.353402,2
4,Kmeans,0.163042,0
4,Kmeans,0.558337,0
4,Kmeans,0.596326,0
4,Kmeans,0.676488,3
4,Kmeans,0.515641,0
4,Kmeans,0.354022,1
4,Kmeans,0.093014,1
4,Kmeans,0.518544,0
4,Kmeans,0.562749,0
4,Kmeans,0.201825,1
4,Kmeans,0.541991,0
4,Kmeans,0.642838,3
4,Kmeans,0.58835,0
4,Kmeans,0.206999,1
4,Kmeans,-0.010788,1
4,Kmeans,0.604392,0
4,Kmeans,0.593668,0
4,Kmeans,0.619732,0
4,Kmeans,0.69501,3
4,Kmeans,0.592894,0
4,Kmeans,0.585086,0
4,Kmeans,0.288901,2
4,Kmeans,0.385657,1
4,Kmeans,0.302257,1
4,Kmeans,0.560427,0
4,Kmeans,0.425823,0
4,Kmeans,0.310812,1
4,Kmeans,0.038189,1
4,Kmeans,0.472396,0
4,Kmeans,0.289491,1
4,Kmeans,0.060244,1
4,Kmeans,0.473757,3
4,Kmeans,0.532714,0
4,Kmeans,0.164527,0
4,Kmeans,0.332888,1
4,Kmeans,0.11671,1
4,Kmeans,0.525921,0
4,Kmeans,0.382645,1
4,Kmeans,0.574551,0
4,Kmeans,0.369738,2
4,Kmeans,0.63469,0
4,Kmeans,0.439284,0
4,Kmeans,0.117611,1
4,Kmeans,0.651279,0
4,Kmeans,-0.039822,1
4,Kmeans,0.298737,0
4,Kmeans,0.21917,1
4,Kmeans,0.217138,0
4,Kmeans,0.532678,0
4,Kmeans,0.186787,1
4,Kmeans,0.519025,0
4,Kmeans,0.620468,0
4,Kmeans,0.589495,0
4,Kmeans,0.41438,1
4,Kmeans,0.540566,0
4,Kmeans,0.47575,0
4,Kmeans,0.492176,0
4,Kmeans,0.577353,0
4,Kmeans,-0.049874,1
4,Kmeans,0.594129,0
4,Kmeans,0.254012,1
4,Kmeans,0.406851,0
4,Kmeans,0.543402,0
4,Kmeans,0.619891,0
4,Kmeans,0.19944,1
4,Kmeans,0.073768,1
4,Kmeans,0.086159,1
4,Kmeans,0.369585,1
4,Kmeans,0.609649,0
4,Kmeans,0.341959,0
4,Kmeans,-0.007777,1
4,Kmeans,0.285486,0
4,Kmeans,0.175763,0
4,Kmeans,0.501898,0
4,Kmeans,0.367561,0
4,Kmeans,0.255053,1
4,Kmeans,0.618408,0
4,Kmeans,0.305825,1
4,Kmeans,0.011568,1
4,Kmeans,0.302987,1
4,Kmeans,0.593366,3
4,Kmeans,0.561412,0
4,Kmeans,0.465695,0
4,Kmeans,0.608747,0
4,Kmeans,0.46907,0
4,Kmeans,0.557876,0
4,Kmeans,0.428892,1
4,Kmeans,0.313383,1
4,Kmeans,0.640812,0
4,Kmeans,0.604983,0
4,Kmeans,0.663418,3
4,Kmeans,0.227453,1
4,Kmeans,0.381164,1
4,Kmeans,0.312083,1
4,Kmeans,0.560304,0
4,Kmeans,0.560943,0
4,Kmeans,0.501132,0
4,Kmeans,0.580605,0
4,Kmeans,0.243086,0
4,Kmeans,-0.124355,1
4,Kmeans,0.15622,1
4,Kmeans,0.645024,3
4,Kmeans,0.109645,1
4,Kmeans,0.638478,0
4,Kmeans,0.010222,1
4,Kmeans,0.6416,0
4,Kmeans,0.369424,1
4,Kmeans,0.209835,2
4,Kmeans,0.411341,0
4,Kmeans,0.302245,1
4,Kmeans,0.618294,0
4,Kmeans,0.368943,1
4,Kmeans,0.561368,0
4,Kmeans,0.462713,0
4,Kmeans,0.15718,1
4,Kmeans,0.014919,2
4,Kmeans,0.102668,1
4,Kmeans,0.643355,0
4,Kmeans,0.505026,0
4,Kmeans,0.360871,1
4,Kmeans,0.056927,1
4,Kmeans,0.300762,1
4,Kmeans,0.333064,1
4,Kmeans,0.053269,0
4,Kmeans,0.372727,0
4,Kmeans,0.299776,1
4,Kmeans,0.280446,1
4,Kmeans,0.52544,0
4,Kmeans,0.392504,2
4,Kmeans,0.225203,1
4,Kmeans,0.25108,1
4,Kmeans,0.411899,1
4,Kmeans,0.573696,0
4,Kmeans,0.214109,0
4,Kmeans,-0.071147,2
4,Kmeans,0.602557,0
4,Kmeans,0.269728,0
4,Kmeans,0.35223,1
4,Kmeans,0.166832,1
4,Kmeans,0.436293,1
4,Kmeans,0.610941,0
4,Kmeans,0.27999,0
4,Kmeans,-0.083679,1
4,Kmeans,0.091437,1
4,Kmeans,0.509622,3
4,Kmeans,0.102414,1
4,Kmeans,0.318951,1
4,Kmeans,0.64544,0
4,Kmeans,0.589062,0
4,Kmeans,0.616466,0
4,Kmeans,0.589098,0
4,Kmeans,0.430618,0
4,Kmeans,0.568554,0
4,Kmeans,0.383595,2
4,Kmeans,0.334189,1
4,Kmeans,0.535446,0
4,Kmeans,0.543351,0
4,Kmeans,0.585,0
4,Kmeans,0.560002,0
4,Kmeans,0.454636,0
4,Kmeans,0.543729,0
4,Kmeans,0.28785,1
4,Kmeans,0.65179,0
4,Kmeans,0.557318,0
4,Kmeans,0.343582,0
4,Kmeans,0.586887,0
4,Kmeans,0.483622,0
4,Kmeans,0.07646,1
4,Kmeans,0.219971,1
4,Kmeans,0.255728,1
4,Kmeans,0.200651,1
4,Kmeans,0.09814,1
4,Kmeans,0.577467,0
4,Kmeans,0.26463,0
4,Kmeans,0.181948,1
4,Kmeans,0.413676,0
4,Kmeans,0.337118,2
4,Kmeans,0.351057,1
4,Kmeans,0.256188,0
4,Kmeans,0.157738,1
4,Kmeans,0.192873,0
4,Kmeans,0.208017,1
4,Kmeans,0.295223,0
4,Kmeans,0.62161,0
4,Kmeans,0.284982,1
4,Kmeans,0.620658,0
4,Kmeans,0.543963,0
4,Kmeans,0.105033,1
4,Kmeans,0.124333,1
4,Kmeans,0.486795,1
4,Kmeans,0.586897,0
4,Kmeans,0.421637,0
4,Kmeans,0.550888,0
4,Kmeans,0.672602,3
4,Kmeans,0.318402,2
4,Kmeans,0.274895,2
4,Kmeans,0.32265,2
4,Kmeans,0.562026,0
4,Kmeans,0.439133,0
4,Kmeans,0.405047,0
4,Kmeans,0.598142,0
4,Kmeans,-0.007809,1
4,Kmeans,0.603064,0
4,Kmeans,0.247516,0
4,Kmeans,0.502403,3
4,Kmeans,0.457429,0
4,Kmeans,0.033503,1
4,Kmeans,0.600349,0
4,Kmeans,0.607732,0
4,Kmeans,0.584924,0
4,Kmeans,0.404803,1
4,Kmeans,0.551907,0
4,Kmeans,0.556779,0
4,Kmeans,0.210299,1
4,Kmeans,0.15463,1
4,Kmeans,0.345699,1
4,Kmeans,0.38449,0
4,Kmeans,0.352853,1
4,Kmeans,0.358169,1
4,Kmeans,0.438398,0
4,Kmeans,0.590312,0
4,Kmeans,0.705113,3
4,Kmeans,0.228219,0
4,Kmeans,0.624685,0
4,Kmeans,0.452131,1
4,Kmeans,0.535887,0
4,Kmeans,0.596968,0
4,Kmeans,0.63363,0
4,Kmeans,0.225263,2
4,Kmeans,0.548904,0
4,Kmeans,0.141258,2
4,Kmeans,0.412649,1
4,Kmeans,0.540752,0
4,Kmeans,0.215491,1
4,Kmeans,0.547973,0
4,Kmeans,0.56578,0
4,Kmeans,0.57098,0
4,Kmeans,0.624052,0
4,Kmeans,0.620514,0
4,Kmeans,0.045595,1
4,Kmeans,0.559089,0
4,Kmeans,0.413566,0
4,Kmeans,0.49578,0
4,Kmeans,0.265993,0
4,Kmeans,0.102887,1
4,Kmeans,0.536491,0
4,Kmeans,0.26752,0
4,Kmeans,0.568131,0
4,Kmeans,0.57211,0
4,Kmeans,0.588493,0
4,Kmeans,0.127543,1
4,Kmeans,0.371982,3
4,Kmeans,0.440099,1
4,Kmeans,0.513614,0
4,Kmeans,0.158319,2
4,Kmeans,0.493639,0
4,Kmeans,0.079618,1
4,Kmeans,0.234688,1
4,Kmeans,0.557468,0
4,Kmeans,0.539253,3
4,Kmeans,0.159803,1
4,Kmeans,0.254942,0
4,Kmeans,0.442402,1
4,Kmeans,0.626828,0
4,Kmeans,-0.043114,1
4,Kmeans,0.590002,0
4,Kmeans,0.381828,1
4,Kmeans,0.479517,0
4,Kmeans,0.462077,0
4,Kmeans,0.558294,0
4,Kmeans,0.386165,0
4,Kmeans,0.276499,1
4,Kmeans,0.598885,0
4,Kmeans,0.456974,0
4,Kmeans,0.400345,0
4,Kmeans,0.590486,0
4,Kmeans,0.59309,0
4,Kmeans,0.44216,0
4,Kmeans,0.535991,3
4,Kmeans,0.475972,0
4,Kmeans,0.618354,0
4,Kmeans,0.380794,0
4,Kmeans,0.307098,0
4,Kmeans,0.51929,0
4,Kmeans,0.576741,0
4,Kmeans,0.634839,0
4,Kmeans,-0.032907,3
4,Kmeans,0.468801,0
4,Kmeans,0.620094,3
4,Kmeans,0.577701,0
4,Kmeans,0.453157,1
4,Kmeans,0.383406,1
4,Kmeans,0.521211,0
4,Kmeans,0.571753,0
4,Kmeans,0.590543,0
4,Kmeans,0.564882,0
4,Kmeans,0.013654,1
4,Kmeans,0.590606,0
4,Kmeans,0.579368,0
4,Kmeans,0.034506,1
4,Kmeans,0.086669,2
4,Kmeans,-0.002846,1
4,Kmeans,0.280822,0
4,Kmeans,0.438708,0
4,Kmeans,0.509912,0
4,Kmeans,0.448513,0
4,Kmeans,0.530295,0
4,Kmeans,0.559898,0
4,Kmeans,0.626192,0
4,Kmeans,0.580251,0
4,Kmeans,0.404965,0
4,Kmeans,0.240586,1
4,Kmeans,0.364827,1
4,Kmeans,0.123537,1
4,Kmeans,0.48876,0
4,Kmeans,0.679131,3
4,Kmeans,0.318068,2
4,Kmeans,0.449448,0
4,Kmeans,0.468193,0
4,Kmeans,0.610856,0
4,Kmeans,0.46287,1
4,Kmeans,0.109484,1
4,Kmeans,0.413116,1
4,Kmeans,0.491851,0
4,Kmeans,0.673165,3
4,Kmeans,0.608878,0
4,Kmeans,0.561788,0
