k,type,score,label
3,Kmeans,0.569845,0
3,Kmeans,0.49912,0
3,Kmeans,0.522759,0
3,Kmeans,0.577046,0
3,Kmeans,0.376843,1
3,Kmeans,0.715605,2
3,Kmeans,0.224084,0
3,Kmeans,0.36549,1
3,Kmeans,0.371666,1
3,Kmeans,-0.078582,1
3,Kmeans,0.604222,0
3,Kmeans,0.633532,0
3,Kmeans,-0.108055,1
3,Kmeans,0.186629,0
3,Kmeans,0.544057,0
3,Kmeans,0.554987,0
3,Kmeans,-0.036094,1
3,Kmeans,0.596985,0
3,Kmeans,0.565292,0
3,Kmeans,0.381173,1
3,Kmeans,0.502624,0
3,Kmeans,0.583305,0
3,Kmeans,0.438415,0
3,Kmeans,0.613662,0
3,Kmeans,0.223744,1
3,Kmeans,0.356955,0
3,Kmeans,0.311777,1
3,Kmeans,0.520135,0
3,Kmeans,0.579787,0
3,Kmeans,0.550805,0
3,Kmeans,0.414908,1
3,Kmeans,0.387643,1
3,Kmeans,0.617404,0
3,Kmeans,0.352505,1
3,Kmeans,0.255617,2
3,Kmeans,0.590219,0
3,Kmeans,0.624494,0
3,Kmeans,0.511291,0
3,Kmeans,0.354035,0
3,Kmeans,0.452159,1
3,Kmeans,0.538889,0
3,Kmeans,0.435024,1
3,Kmeans,0.455882,1
3,Kmeans,0.530878,0
3,Kmeans,0.551617,0
3,Kmeans,0.433336,1
3,Kmeans,0.428228,1
3,Kmeans,0.566657,0
3,Kmeans,0.447459,1
3,Kmeans,0.618511,0
3,Kmeans,0.341665,1
3,Kmeans,0.227086,1
3,Kmeans,0.532143,0
3,Kmeans,0.371777,1
3,Kmeans,0.591789,0
3,Kmeans,0.411181,0
3,Kmeans,0.313483,1
3,Kmeans,0.276927,1
3,Kmeans,0.415126,0
3,Kmeans,0.286095,0
3,Kmeans,0.278491,1
3,Kmeans,0.599222,0
3,Kmeans,0.520763,0
3,Kmeans,0.36396,1
3,Kmeans,0.509597,0
3,Kmeans,0.309937,1
3,Kmeans,0.414609,1
3,Kmeans,0.40697,1
3,Kmeans,0.627386,0
3,Kmeans,0.458508,2
3,Kmeans,0.40624,1
3,Kmeans,0.282109,1
3,Kmeans,-0.076782,1
3,Kmeans,0.409714,1
3,Kmeans,0.133094,0
3,Kmeans,0.434421,1
3,Kmeans,0.396874,1
3,Kmeans,0.426608,1
3,Kmeans,0.52175,0
3,Kmeans,0.346951,1
3,Kmeans,0.252412,1
3,Kmeans,0.205991,0
3,Kmeans,0.371052,0
3,Kmeans,0.595583,0
3,Kmeans,0.266895,1
3,Kmeans,0.236378,0
3,Kmeans,0.172122,1
3,Kmeans,0.549501,0
3,Kmeans,0.383687,1
3,Kmeans,0.545727,0
3,Kmeans,0.151838,1
3,Kmeans,0.210896,0
3,Kmeans,0.362681,1
3,Kmeans,0.019725,1
3,Kmeans,0.365336,1
3,Kmeans,0.564966,0
3,Kmeans,0.537755,0
3,Kmeans,0.453406,0
3,Kmeans,0.522993,0
3,Kmeans,0.448057,0
3,Kmeans,0.530286,0
3,Kmeans,0.343896,0
3,Kmeans,0.124182,1
3,Kmeans,0.575341,0
3,Kmeans,0.103597,1
3,Kmeans,0.394124,1
3,Kmeans,0.391352,1
3,Kmeans,0.36704,1
3,Kmeans,0.578202,0
3,Kmeans,0.577589,2
3,Kmeans,0.352685,1
3,Kmeans,0.531171,0
3,Kmeans,0.330239,1
3,Kmeans,0.554137,0
3,Kmeans,0.630444,0
3,Kmeans,0.303836,1
3,Kmeans,0.328578,0
3,Kmeans,0.392957,1
3,Kmeans,0.593854,0
3,Kmeans,0.490247,0
3,Kmeans,0.30683,1
3,Kmeans,0.443518,0
3,Kmeans,-0.012137,1
3,Kmeans,0.331284,1
3,Kmeans,0.384378,1
3,Kmeans,0.483013,0
3,Kmeans,0.329149,0
3,Kmeans,0.395453,1
3,Kmeans,0.735857,2
3,Kmeans,0.589124,0
3,Kmeans,0.452057,0
3,Kmeans,0.015474,1
3,Kmeans,0.616486,0
3,Kmeans,-0.05294,1
3,Kmeans,0.599805,0
3,Kmeans,0.449551,1
3,Kmeans,0.619523,0
3,Kmeans,0.588662,0
3,Kmeans,0.736811,2
3,Kmeans,0.326041,1
3,Kmeans,0.463213,1
3,Kmeans,0.368076,1
3,Kmeans,0.532427,0
3,Kmeans,0.439908,1
3,Kmeans,0.419126,1
3,Kmeans,0.590452,0
3,Kmeans,0.290503,1
3,Kmeans,0.60815,0
3,Kmeans,0.30138,1
3,Kmeans,0.513839,0
3,Kmeans,0.512423,0
3,Kmeans,0.292805,1
3,Kmeans,0.27546,1
3,Kmeans,0.450049,1
3,Kmeans,0.281422,1
3,Kmeans,0.598052,0
3,Kmeans,0.420814,0
3,Kmeans,0.230481,1
3,Kmeans,0.354741,1
3,Kmeans,0.501085,0
3,Kmeans,0.54075,0
3,Kmeans,0.576658,0
3,Kmeans,0.558488,0
3,Kmeans,0.542445,0
3,Kmeans,0.19269,1
3,Kmeans,0.444135,0
3,Kmeans,0.629615,0
3,Kmeans,0.370782,1
3,Kmeans,0.384445,1
3,Kmeans,0.433741,1
3,Kmeans,0.635637,2
3,Kmeans,0.261458,0
3,Kmeans,0.333435,1
3,Kmeans,0.570419,0
3,Kmeans,0.552253,0
3,Kmeans,0.186175,0
3,Kmeans,0.556006,0
3,Kmeans,0.564041,0
3,Kmeans,0.486164,0
3,Kmeans,0.392683,1
3,Kmeans,0.374521,1
3,Kmeans,0.473316,0
3,Kmeans,0.31172,1
3,Kmeans,0.125934,1
3,Kmeans,0.284933,1
3,Kmeans,0.520639,0
3,Kmeans,0.120998,0
3,Kmeans,0.569128,0
3,Kmeans,0.614518,0
3,Kmeans,0.363706,1
3,Kmeans,0.61447,0
3,Kmeans,0.158027,1
3,Kmeans,0.440538,0
3,Kmeans,0.419748,0
3,Kmeans,0.592865,0
3,Kmeans,0.628687,0
3,Kmeans,0.609714,0
3,Kmeans,0.283369,0
3,Kmeans,0.398369,0
3,Kmeans,0.599216,0
3,Kmeans,0.450215,0
3,Kmeans,0.564767,0
3,Kmeans,0.565371,0
3,Kmeans,0.553737,0
3,Kmeans,0.367255,1
3,Kmeans,0.369818,1
3,Kmeans,0.555697,0
3,Kmeans,0.354521,1
3,Kmeans,0.565171,0
3,Kmeans,0.447795,1
3,Kmeans,0.547403,0
3,Kmeans,0.475947,0
3,Kmeans,0.408832,1
3,Kmeans,0.387945,1
3,Kmeans,0.52918,0
3,Kmeans,0.332952,1
3,Kmeans,0.407306,1
3,Kmeans,0.605508,0
3,Kmeans,0.399048,1
3,Kmeans,0.575268,0
3,Kmeans,0.133223,1
3,Kmeans,0.500357,0
3,Kmeans,0.578322,0
3,Kmeans,0.361276,0
3,Kmeans,0.61713,0
3,Kmeans,0.326083,1
3,Kmeans,0.358558,0
3,Kmeans,0.37564,0
3,Kmeans,0.32177,1
3,Kmeans,0.41831,0
3,Kmeans,0.563225,0
3,Kmeans,0.173743,0
3,Kmeans,0.535748,0
3,Kmeans,0.533615,0
3,Kmeans,0.406308,1
3,Kmeans,0.607876,0
3,Kmeans,0.379331,1
3,Kmeans,0.41736,1
3,Kmeans,0.42901,0
3,Kmeans,0.51299,0
3,Kmeans,0.559411,0
3,Kmeans,0.575545,0
3,Kmeans,0.292863,1
3,Kmeans,0.617554,0
3,Kmeans,0.413565,0
3,Kmeans,0.162509,1
3,Kmeans,0.536635,0
3,Kmeans,0.461553,1
3,Kmeans,0.501066,0
3,Kmeans,0.280483,0
3,Kmeans,0.539075,0
3,Kmeans,0.31865,1
3,Kmeans,0.544795,0
3,Kmeans,0.527594,0
3,Kmeans,-0.036373,1
3,Kmeans,0.516235,0
3,Kmeans,0.400387,1
3,Kmeans,0.503928,0
3,Kmeans,0.268672,0
3,Kmeans,0.597167,0
3,Kmeans,0.645281,2
3,Kmeans,0.571776,0
3,Kmeans,0.483259,1
3,Kmeans,0.287662,0
3,Kmeans,0.360945,1
3,Kmeans,0.422038,1
3,Kmeans,0.458113,1
3,Kmeans,0.38411,1
3,Kmeans,0.296008,1
3,Kmeans,-0.048001,1
3,Kmeans,0.608044,0
3,Kmeans,0.366671,1
3,Kmeans,0.377239,0
3,Kmeans,0.392955,1
3,Kmeans,0.332867,1
3,Kmeans,0.494252,0
3,Kmeans,0.450563,1
3,Kmeans,0.476783,0
3,Kmeans,0.551354,0
3,Kmeans,0.373407,0
3,Kmeans,0.244945,0
3,Kmeans,0.531069,0
3,Kmeans,0.557302,0
3,Kmeans,0.266065,1
3,Kmeans,0.333605,1
3,Kmeans,0.547241,0
3,Kmeans,0.464111,0
3,Kmeans,0.295483,1
3,Kmeans,0.353512,1
3,Kmeans,0.027542,1
3,Kmeans,0.232623,1
3,Kmeans,0.349178,1
3,Kmeans,0.444846,0
3,Kmeans,0.465734,0
3,Kmeans,0.428469,1
3,Kmeans,0.277892,1
3,Kmeans,0.402649,1
3,Kmeans,0.544146,0
3,Kmeans,0.395379,0
3,Kmeans,0.465465,1
3,Kmeans,0.522374,0
3,Kmeans,0.453606,0
3,Kmeans,0.690275,2
3,Kmeans,0.534283,0
3,Kmeans,0.131013,0
3,Kmeans,0.125457,1
3,Kmeans,0.428116,2
3,Kmeans,0.353269,1
3,Kmeans,0.525972,0
3,Kmeans,0.309948,1
3,Kmeans,0.346062,1
3,Kmeans,0.501736,0
3,Kmeans,0.085418,1
3,Kmeans,0.44593,0
3,Kmeans,0.464056,0
3,Kmeans,0.570091,0
3,Kmeans,-0.103351,1
3,Kmeans,0.280071,0
3,Kmeans,0.213979,1
3,Kmeans,0.423169,1
3,Kmeans,0.506636,0
3,Kmeans,0.573718,0
3,Kmeans,0.56075,0
3,Kmeans,0.598356,2
3,Kmeans,0.016524,1
3,Kmeans,0.54456,0
3,Kmeans,0.568612,0
3,Kmeans,0.442164,1
3,Kmeans,0.588536,0
3,Kmeans,0.702521,2
3,Kmeans,0.60677,0
3,Kmeans,0.618417,0
3,Kmeans,0.400767,1
3,Kmeans,0.323374,1
3,Kmeans,0.430161,0
3,Kmeans,0.584947,0
3,Kmeans,0.569206,0
3,Kmeans,0.398812,1
3,Kmeans,0.611955,0
3,Kmeans,0.383725,1
3,Kmeans,0.296397,1
3,Kmeans,0.264939,1
3,Kmeans,0.580964,0
3,Kmeans,0.460694,1
3,Kmeans,0.564317,0
3,Kmeans,0.588516,0
3,Kmeans,0.529125,0
3,Kmeans,0.110856,1
3,Kmeans,0.403066,1
3,Kmeans,0.481882,0
3,Kmeans,0.291112,1
3,Kmeans,0.492777,0
3,Kmeans,0.513321,0
3,Kmeans,0.581243,0
3,Kmeans,0.239345,0
3,Kmeans,0.62314,0
3,Kmeans,0.449105,0
3,Kmeans,0.597416,0
3,Kmeans,0.385308,1
3,Kmeans,-0.042838,1
3,Kmeans,0.259176,0
3,Kmeans,0.36144,0
3,Kmeans,0.224667,0
3,Kmeans,0.551172,0
3,Kmeans,0.248546,0
3,Kmeans,0.429698,0
3,Kmeans,0.508611,0
3,Kmeans,0.553745,0
3,Kmeans,0.568536,0
3,Kmeans,-0.033454,1
3,Kmeans,0.353674,1
3,Kmeans,0.403749,0
3,Kmeans,0.427183,1
3,Kmeans,0.708744,2
3,Kmeans,0.331453,1
3,Kmeans,0.510217,0
3,Kmeans,0.31485,1
3,Kmeans,0.614234,0
3,Kmeans,0.119049,1
3,Kmeans,0.599501,0
3,Kmeans,0.557269,0
3,Kmeans,0.352999,1
3,Kmeans,0.574224,0
3,Kmeans,0.700453,2
3,Kmeans,0.602457,0
3,Kmeans,0.684816,2
3,Kmeans,0.320058,1
3,Kmeans,0.600738,0
3,Kmeans,0.397913,0
3,Kmeans,0.60445,0
3,Kmeans,0.366958,1
3,Kmeans,0.587547,0
3,Kmeans,0.381523,1
3,Kmeans,0.508237,0
3,Kmeans,0.377498,1
3,Kmeans,0.429231,1
3,Kmeans,0.354167,1
3,Kmeans,0.60053,0
3,Kmeans,0.369714,1
3,Kmeans,0.536342,0
3,Kmeans,0.562444,0
3,Kmeans,0.282371,1
3,Kmeans,0.438106,1
3,Kmeans,0.377497,0
3,Kmeans,0.596318,0
3,Kmeans,-0.025712,1
3,Kmeans,0.589823,0
3,Kmeans,0.399647,1
3,Kmeans,-0.03112,1
3,Kmeans,0.576195,0
3,Kmeans,0.43664,0
3,Kmeans,0.724543,2
3,Kmeans,0.553474,0
3,Kmeans,0.565104,0
3,Kmeans,0.268423,1
3,Kmeans,0.525874,0
3,Kmeans,0.48621,0
3,Kmeans,0.578754,0
3,Kmeans,0.557835,0
3,Kmeans,0.53636,0
3,Kmeans,-0.154431,1
3,Kmeans,0.292829,1
3,Kmeans,0.344139,0
3,Kmeans,0.380119,1
3,Kmeans,0.427061,1
3,Kmeans,0.154909,1
3,Kmeans,0.041824,1
3,Kmeans,0.388871,0
3,Kmeans,0.587646,0
3,Kmeans,-0.027333,1
3,Kmeans,0.553899,0
3,Kmeans,0.348831,1
3,Kmeans,0.564782,0
3,Kmeans,0.46889,0
3,Kmeans,0.109476,1
3,Kmeans,0.355036,1
3,Kmeans,0.346483,1
3,Kmeans,0.510617,0
3,Kmeans,0.308814,1
3,Kmeans,0.201308,1
3,Kmeans,0.519855,0
3,Kmeans,0.308573,1
3,Kmeans,0.328995,0
3,Kmeans,0.607468,0
3,Kmeans,0.478754,1
3,Kmeans,0.58073,0
3,Kmeans,0.382922,1
3,Kmeans,0.342178,1
3,Kmeans,0.197533,0
3,Kmeans,0.406432,0
3,Kmeans,0.48406,0
3,Kmeans,0.551412,0
3,Kmeans,0.608175,0
3,Kmeans,0.58436,0
3,Kmeans,0.513669,0
3,Kmeans,0.394799,1
3,Kmeans,0.489521,0
3,Kmeans,0.595634,0
3,Kmeans,0.184736,1
3,Kmeans,0.569442,0
3,Kmeans,0.579625,0
3,Kmeans,0.359758,0
3,Kmeans,0.315448,1
3,Kmeans,0.418976,0
3,Kmeans,0.48785,0
3,Kmeans,0.42954,1
3,Kmeans,0.502219,0
3,Kmeans,0.518906,0
3,Kmeans,0.585444,0
3,Kmeans,0.591456,0
3,Kmeans,0.461382,0
3,Kmeans,0.309186,1
3,Kmeans,0.441027,1
3,Kmeans,0.428737,0
3,Kmeans,-0.098334,1
3,Kmeans,0.060352,1
3,Kmeans,0.461706,0
3,Kmeans,0.410973,0
3,Kmeans,0.252578,1
3,Kmeans,0.621148,0
3,Kmeans,0.370385,1
3,Kmeans,0.504913,0
3,Kmeans,0.612112,0
3,Kmeans,0.346554,0
3,Kmeans,0.56555,0
3,Kmeans,0.391631,1
3,Kmeans,0.460789,0
3,Kmeans,0.521413,0
3,Kmeans,0.539307,0
3,Kmeans,0.014542,1
3,Kmeans,0.536068,0
3,Kmeans,0.355617,1
3,Kmeans,0.397119,1
3,Kmeans,0.609838,0
3,Kmeans,0.497226,0
3,Kmeans,0.575608,0
3,Kmeans,0.360631,1
3,Kmeans,0.311325,0
3,Kmeans,0.541582,0
3,Kmeans,0.292019,1
3,Kmeans,0.258479,1
3,Kmeans,0.603521,2
3,Kmeans,0.435461,1
3,Kmeans,0.562492,0
3,Kmeans,0.328469,0
3,Kmeans,0.450559,0
3,Kmeans,0.472552,0
3,Kmeans,0.593183,0
3,Kmeans,0.414026,1
3,Kmeans,0.493959,0
3,Kmeans,0.309886,1
3,Kmeans,0.393111,1
3,Kmeans,0.252618,1
3,Kmeans,0.338088,1
3,Kmeans,0.443738,1
3,Kmeans,0.6216,2
3,Kmeans,0.37148,1
3,Kmeans,0.540185,0
3,Kmeans,0.387643,1
3,Kmeans,0.601286,0
3,Kmeans,0.547672,0
3,Kmeans,0.20378,1
3,Kmeans,0.476336,0
3,Kmeans,0.553836,0
3,Kmeans,0.602471,0
3,Kmeans,0.400454,0
3,Kmeans,0.268809,1
3,Kmeans,0.298812,1
3,Kmeans,0.154205,0
3,Kmeans,0.59779,0
3,Kmeans,0.531237,0
3,Kmeans,0.624443,0
3,Kmeans,0.278322,0
3,Kmeans,0.413585,1
3,Kmeans,0.310436,1
3,Kmeans,0.637223,2
3,Kmeans,0.381514,1
3,Kmeans,0.301874,1
3,Kmeans,0.545874,2
3,Kmeans,0.454469,0
3,Kmeans,0.542364,0
3,Kmeans,0.357831,0
3,Kmeans,0.699037,2
3,Kmeans,0.282874,0
3,Kmeans,0.551672,0
3,Kmeans,0.344404,1
3,Kmeans,0.579964,0
3,Kmeans,0.362641,1
3,Kmeans,0.371295,0
3,Kmeans,0.369167,1
3,Kmeans,0.507637,0
3,Kmeans,0.235979,1
3,Kmeans,0.286153,1
3,Kmeans,0.304045,1
3,Kmeans,0.587446,0
3,Kmeans,0.624541,0
3,Kmeans,0.586109,0
3,Kmeans,0.563652,0
3,Kmeans,0.585432,0
3,Kmeans,0.125307,0
3,Kmeans,0.664767,2
3,Kmeans,0.349864,1
3,Kmeans,0.391896,1
3,Kmeans,0.592621,0
3,Kmeans,0.485464,0
3,Kmeans,0.384365,1
3,Kmeans,0.565553,0
3,Kmeans,0.545692,0
3,Kmeans,0.543225,0
3,Kmeans,0.508524,0
3,Kmeans,0.281318,1
3,Kmeans,0.401988,1
3,Kmeans,0.342206,1
3,Kmeans,0.296527,0
3,Kmeans,0.369068,1
3,Kmeans,0.40031,1
3,Kmeans,0.560754,0
3,Kmeans,-0.0405,1
3,Kmeans,0.558597,0
3,Kmeans,0.348077,1
3,Kmeans,0.472233,0
3,Kmeans,0.309142,1
3,Kmeans,0.429624,1
3,Kmeans,0.429995,1
3,Kmeans,0.546403,0
3,Kmeans,0.385768,0
3,Kmeans,0.113926,1
3,Kmeans,0.55931,0
3,Kmeans,0.492811,0
3,Kmeans,0.339911,1
3,Kmeans,0.263312,1
3,Kmeans,0.570895,0
3,Kmeans,0.60855,0
3,Kmeans,0.572461,0
3,Kmeans,0.587663,0
3,Kmeans,0.366476,1
3,Kmeans,0.311026,1
3,Kmeans,0.3884,1
3,Kmeans,0.245237,0
3,Kmeans,0.370038,1
3,Kmeans,0.316495,1
3,Kmeans,0.370231,1
3,Kmeans,0.494041,0
3,Kmeans,0.616565,0
3,Kmeans,-0.059816,1
3,Kmeans,0.548733,0
3,Kmeans,0.354587,1
3,Kmeans,0.535285,0
3,Kmeans,0.38683,1
3,Kmeans,0.186765,1
3,Kmeans,0.312667,1
3,Kmeans,0.550491,0
3,Kmeans,0.557992,0
3,Kmeans,0.319588,1
3,Kmeans,0.503185,0
3,Kmeans,0.418917,0
3,Kmeans,0.333932,1
3,Kmeans,0.510671,0
3,Kmeans,0.500674,0
3,Kmeans,0.612223,0
3,Kmeans,0.287161,1
3,Kmeans,0.38419,1
3,Kmeans,0.173046,1
3,Kmeans,0.374279,0
3,Kmeans,0.482469,1
3,Kmeans,0.444929,1
3,Kmeans,0.517149,0
3,Kmeans,0.573446,0
3,Kmeans,0.508118,0
3,Kmeans,0.586328,0
3,Kmeans,0.574447,0
3,Kmeans,0.441528,0
3,Kmeans,0.621527,0
3,Kmeans,0.481935,0
3,Kmeans,0.605411,0
3,Kmeans,0.292154,0
3,Kmeans,0.405894,1
3,Kmeans,0.416624,0
3,Kmeans,0.521007,2
3,Kmeans,0.472787,0
3,Kmeans,0.4491,1
3,Kmeans,0.411961,1
3,Kmeans,0.426321,0
3,Kmeans,0.531351,0
3,Kmeans,-0.072247,1
3,Kmeans,0.357549,0
3,Kmeans,0.331284,1
3,Kmeans,0.523088,0
3,Kmeans,0.469706,0
3,Kmeans,0.431888,0
3,Kmeans,0.37387,1
3,Kmeans,0.544237,0
3,Kmeans,0.343356,1
3,Kmeans,0.479553,1
3,Kmeans,0.727718,2
3,Kmeans,0.318555,1
3,Kmeans,0.517911,0
3,Kmeans,0.202084,1
3,Kmeans,0.550441,0
3,Kmeans,0.32604,1
3,Kmeans,0.418484,1
3,Kmeans,0.350347,1
3,Kmeans,0.431974,0
3,Kmeans,0.503872,0
3,Kmeans,-0.096787,1
3,Kmeans,0.635023,2
3,Kmeans,0.397555,1
3,Kmeans,0.128935,0
3,Kmeans,0.60284,0
3,Kmeans,0.542698,0
3,Kmeans,-0.117353,1
3,Kmeans,0.606057,0
3,Kmeans,0.240787,0
3,Kmeans,0.448694,2
3,Kmeans,0.472143,0
3,Kmeans,0.326609,1
3,Kmeans,0.115709,1
3,Kmeans,0.231448,0
3,Kmeans,-0.096835,1
3,Kmeans,0.360092,1
3,Kmeans,0.407077,1
3,Kmeans,0.58337,0
3,Kmeans,0.61345,0
3,Kmeans,0.695556,2
3,Kmeans,0.600305,0
3,Kmeans,0.193974,1
3,Kmeans,0.578039,0
3,Kmeans,0.287943,0
3,Kmeans,0.584304,0
3,Kmeans,0.611962,0
3,Kmeans,-0.015168,1
3,Kmeans,0.364307,1
3,Kmeans,0.082463,1
3,Kmeans,0.532424,0
3,Kmeans,0.60714,0
3,Kmeans,0.342911,1
3,Kmeans,0.468095,0
3,Kmeans,0.419128,1
3,Kmeans,0.536474,0
3,Kmeans,0.305995,0
3,Kmeans,-0.110925,1
3,Kmeans,-0.126171,1
3,Kmeans,0.377735,1
3,Kmeans,0.597917,0
3,Kmeans,0.450045,0
3,Kmeans,0.593682,0
3,Kmeans,-0.145576,1
3,Kmeans,0.543202,0
3,Kmeans,0.454121,0
3,Kmeans,-0.087459,1
3,Kmeans,0.275007,1
3,Kmeans,0.631983,2
3,Kmeans,0.242007,0
3,Kmeans,0.400672,1
3,Kmeans,0.606193,0
3,Kmeans,0.580961,0
3,Kmeans,0.53658,0
3,Kmeans,0.564427,0
3,Kmeans,0.065868,1
3,Kmeans,0.493648,0
3,Kmeans,0.301272,0
3,Kmeans,0.595844,0
3,Kmeans,0.516744,0
3,Kmeans,0.548334,0
3,Kmeans,0.404776,1
3,Kmeans,0.383744,1
3,Kmeans,0.244601,1
3,Kmeans,0.394413,1
3,Kmeans,0.285172,0
3,Kmeans,0.567398,0
3,Kmeans,0.174983,0
3,Kmeans,0.451505,1
3,Kmeans,0.594272,0
3,Kmeans,0.610039,0
3,Kmeans,0.387191,1
3,Kmeans,0.590494,0
3,Kmeans,0.382536,0
3,Kmeans,0.504392,0
3,Kmeans,0.37501,1
3,Kmeans,0.395846,0
3,Kmeans,0.477035,0
3,Kmeans,-0.08809,1
3,Kmeans,0.466436,0
3,Kmeans,0.320745,1
3,Kmeans,0.281757,0
3,Kmeans,0.437382,0
3,Kmeans,0.312497,0
3,Kmeans,0.387727,0
3,Kmeans,0.465653,0
3,Kmeans,0.206145,1
3,Kmeans,0.575887,0
3,Kmeans,0.571351,0
3,Kmeans,0.00053,1
3,Kmeans,-0.013424,1
3,Kmeans,-0.065424,1
3,Kmeans,0.291166,0
3,Kmeans,0.291837,0
3,Kmeans,0.424385,1
3,Kmeans,0.409325,1
3,Kmeans,0.428364,1
3,Kmeans,0.439943,0
3,Kmeans,-0.049668,1
3,Kmeans,0.327186,1
3,Kmeans,0.455677,1
3,Kmeans,0.280617,0
3,Kmeans,0.388651,1
3,Kmeans,0.368513,1
3,Kmeans,0.530577,0
3,Kmeans,0.58575,0
3,Kmeans,-0.037999,1
3,Kmeans,0.492033,0
3,Kmeans,0.468459,0
3,Kmeans,0.337478,0
3,Kmeans,0.382841,0
3,Kmeans,0.575092,0
3,Kmeans,0.423187,0
3,Kmeans,0.621269,0
3,Kmeans,0.007406,1
3,Kmeans,0.396208,1
3,Kmeans,0.419427,1
3,Kmeans,0.005329,1
3,Kmeans,0.328863,0
3,Kmeans,0.700339,2
3,Kmeans,0.373979,0
3,Kmeans,0.395572,1
3,Kmeans,0.352957,1
3,Kmeans,0.344965,1
3,Kmeans,0.388139,0
3,Kmeans,0.535806,0
3,Kmeans,0.528261,0
3,Kmeans,0.532943,0
3,Kmeans,0.473224,1
3,Kmeans,0.533061,0
3,Kmeans,0.499891,0
3,Kmeans,0.426934,1
3,Kmeans,0.589982,0
3,Kmeans,0.606499,0
3,Kmeans,-0.013137,1
3,Kmeans,0.469258,0
3,Kmeans,0.560953,0
3,Kmeans,0.287405,1
3,Kmeans,0.373983,0
3,Kmeans,0.309293,1
3,Kmeans,-0.099192,1
3,Kmeans,0.715139,2
3,Kmeans,0.279986,0
3,Kmeans,0.45827,0
3,Kmeans,0.221729,0
3,Kmeans,0.6361,0
3,Kmeans,0.497536,0
3,Kmeans,0.507564,0
3,Kmeans,0.608853,0
3,Kmeans,0.346375,1
3,Kmeans,0.346255,1
3,Kmeans,0.286847,0
3,Kmeans,0.560575,0
3,Kmeans,0.423429,1
3,Kmeans,0.525268,0
3,Kmeans,0.408296,1
3,Kmeans,0.552697,0
3,Kmeans,0.226772,1
3,Kmeans,0.393509,1
3,Kmeans,0.184303,0
3,Kmeans,0.616095,0
3,Kmeans,0.440957,1
3,Kmeans,0.558725,0
3,Kmeans,0.352598,1
3,Kmeans,0.397955,1
3,Kmeans,0.425166,1
3,Kmeans,0.44979,1
3,Kmeans,0.400391,1
3,Kmeans,0.294501,0
3,Kmeans,0.492528,0
3,Kmeans,0.434685,0
3,Kmeans,0.131216,1
3,Kmeans,0.528161,0
3,Kmeans,0.635341,0
3,Kmeans,0.543594,0
3,Kmeans,0.351026,1
3,Kmeans,0.616512,0
3,Kmeans,0.609202,0
3,Kmeans,0.634752,2
3,Kmeans,0.511325,0
3,Kmeans,0.024642,1
3,Kmeans,0.255459,1
3,Kmeans,0.155738,0
3,Kmeans,0.372849,1
3,Kmeans,0.349076,0
3,Kmeans,0.192414,1
3,Kmeans,0.351206,1
3,Kmeans,0.675328,2
3,Kmeans,0.196548,0
3,Kmeans,0.452492,1
3,Kmeans,0.412347,0
3,Kmeans,0.12362,1
3,Kmeans,0.206767,0
3,Kmeans,0.53855,0
3,Kmeans,0.39239,0
3,Kmeans,0.373653,0
3,Kmeans,0.064166,1
3,Kmeans,0.387407,0
3,Kmeans,0.504891,0
3,Kmeans,0.452452,1
3,Kmeans,-0.122682,1
3,Kmeans,0.49868,0
3,Kmeans,0.595338,0
3,Kmeans,0.34994,1
3,Kmeans,0.119594,1
3,Kmeans,0.310632,0
3,Kmeans,0.238619,0
3,Kmeans,0.412443,1
3,Kmeans,0.584356,0
3,Kmeans,0.311752,1
3,Kmeans,0.088677,1
3,Kmeans,0.572979,0
3,Kmeans,0.268147,1
3,Kmeans,0.433777,1
3,Kmeans,0.545068,0
3,Kmeans,0.584174,0
3,Kmeans,0.342771,1
3,Kmeans,0.399276,1
3,Kmeans,0.228306,1
3,Kmeans,0.538302,0
3,Kmeans,0.360856,1
3,Kmeans,0.539185,0
3,Kmeans,0.524353,0
3,Kmeans,0.353785,1
3,Kmeans,0.340671,1
3,Kmeans,0.584268,0
3,Kmeans,0.341182,1
3,Kmeans,0.682236,2
3,Kmeans,0.572333,0
3,Kmeans,0.277218,0
3,Kmeans,0.310359,1
3,Kmeans,0.478254,0
3,Kmeans,0.649798,2
3,Kmeans,0.436436,1
3,Kmeans,0.538786,0
3,Kmeans,0.457415,0
3,Kmeans,0.174245,0
3,Kmeans,0.422506,0
3,Kmeans,0.227848,1
3,Kmeans,0.601571,0
3,Kmeans,-0.141901,1
3,Kmeans,0.356981,1
3,Kmeans,0.392539,0
3,Kmeans,0.68746,2
3,Kmeans,0.56557,0
3,Kmeans,0.466218,0
3,Kmeans,0.568417,0
3,Kmeans,0.542892,0
3,Kmeans,0.311147,1
3,Kmeans,0.590368,0
3,Kmeans,0.393208,1
3,Kmeans,0.265046,1
3,Kmeans,0.041612,1
3,Kmeans,0.499965,0
3,Kmeans,0.588059,0
3,Kmeans,0.196485,1
3,Kmeans,0.434524,1
3,Kmeans,0.238757,0
3,Kmeans,0.300589,1
3,Kmeans,0.182745,1
3,Kmeans,0.559333,0
3,Kmeans,0.153052,0
3,Kmeans,0.437588,1
3,Kmeans,0.41393,1
3,Kmeans,0.469599,1
3,Kmeans,-0.141468,1
3,Kmeans,0.321055,1
